"id";"name";"cond";"vat"
"2087290";"Nintendo DS - Pokemon WeiÃŸe Edition 2 (NEU & OVP) (Vorbestellung: Erscheint am 24.08.12)";"0";"0"
"9022958";"PC - Wheelman";"0";"0"
"9048012";"GameCube - Nintendo GameCube Tasche [4GAMERS] (gebraucht)";"1";"2"
"5813468";"PC - Rise of Nations";"0";"0"
"5822911";"Xbox 360 - Saints Row (NEU & OVP)";"0";"0"
"5813994";"PC - Muumit ja Meren Aalloilla FI";"0";"0"
"2038359";"PC - Geheimakte 2 (NEU & OVP)";"0";"0"
"5813560";"PC - Sims Livin it Up SE UK";"0";"0"
"9048139";"GameCube - Nintendo GameCube CD-Case [4GAMERS] (gebraucht)";"1";"2"
"9047377";"NeoGeoPocket Color - King of Fighters R-2 (mit OVP) (gebraucht)";"1";"2"
"9000436";"Nintendo DS - NDS Lite - Modding Skin [Blue Berner Sennen] (NEU & OVP)";"0";"0"
"1000765";NULL;"0";"0"
"5803159";;"1";"2"
"5813505";"PC - Sam & Max Season One PC";"0";"0"
"1001673";"Playstation 2 - Lightgun #schwarz [Team5] (gebraucht)";"1";"2"
"9060577";"Dreamcast - Dragon's Blood (mit OVP) (gebraucht)";"1";"2"
"5002057";"Xbox - Crash Bandicoot: Twinsanity (mit OVP) (gebraucht)";"1";"0"
"5820786";"PSP - Xiaolin Showdown (NEU & OVP)";"0";"0"
"9073181";"Nintendo DS - Pokemon - Perl Edition (gebraucht)";"1";"2"
"5833043";"PSP - Battery Pack 3,6V 3600mAh";"0";"0"
"9065846";"NeoGeoPocket Color - Dark Arms (Modul) (gebraucht)";"1";"2"
"9023008";"PC - FÃ¦tter Kanin 2 Mysteriet Sky9 DK";"0";"0"
"5819898";"PC - Rapala Pro Fishing  ";"0";"0"
"9051201";"Playstation 1 - Fifa Football 2004 (nur CD) (gebraucht)";"1";"2"
"2079688";"Blu-Ray - Phantastische Film BOX 1 Min: 286DD5.1WS (NEU & OVP) (Vorbestellung: Erscheint am 08.03.12)";"0";"0"
"9006390";"GameBoy - Gremlins 2 - The New Batch (Modul) (gebraucht)";"1";"2"
"2078203";"DVD - GroÃŸe Crash, Der - Margin Call (NEU & OVP)";"0";"0"
"9069609";"PS3 - Metal Gear Solid 4 - Guns of the Patriots (mit OVP) (gebraucht) USK18";"1";"2"
"5813733";"PC - Wings over Europe Cold War";"0";"0"
"9058328";"Playstation 2 - Pinball (mit OVP) (gebraucht)";"1";"2"
"1001453";"Specials - Scart Adapter (Scart-Buchse auf 3er Cinch Stecker) (gebraucht)";"1";"2"
"9031681";"Retourenware / defekt / nicht getestet DG24 (Gitarren und Xbox Headsets) DEFEKT";"0";"0"
"9041832";"GameBoy Advance/DS - Cars (Modul mit Anleitung) (gebraucht)";"1";"2"
"9053545";"Xbox - Vexx [auch fÃ¼r Xbox 360] (mit OVP) (gebraucht)";"1";"2"
"5829619";"PS3 - Energizer Power and Play Charge Cable";"0";"0"
"4555677";"GameBoy Advance/DS - Jimmy Neutron - Attack of the Twonkies (Modul) (gebraucht)";"1";"2"
"9006665";"GameBoy Advance/DS - Golf E reader cards (gebraucht)";"1";"0"
"2085614";NULL;"0";"0"
"9068453";"NES - Quickshot Joystick QS-128N (gebraucht)";"1";"0"
"2647476";"Nintendo DS - Konsole #rot (inkl. Netzteil) (wie NEU) (gebraucht)";"1";"2"
"9061914";"Xbox 360 - Timeshift (mit OVP) (gebraucht) USK18#1";"1";"2"
"9040820";"PC - Mystery Tales 2";"0";"0"
"9074794";"Playstation 1 - Anstoss Premier Manager (mit OVP) (gebraucht)";"1";"2"
"9029736";"Xbox 360 - L.A. Noire (mit OVP) (gebraucht)";"0";"0"
"9007857";"GameBoy Advance/DS - Clue/Battleship/Risk (Modul) (gebraucht)";"1";"0"
"9060398";NULL;"0";"0"
"9061726";"PC - Dino Island (Back to Games Edition) (gebraucht)";"1";"2"
"9053066";"Playstation 1 - Fifa Die Fusball-WM Frankreich '98 (mit OVP) (gebraucht) ";"1";"2"
"9022660";"PC - Blacksite Area 51";"0";"0"
"9055243";"GameBoy Color - The Mummy (Modul) (gebraucht)";"1";"2"
"5814956";"Xbox - LMA Manager 2003 (mit OVP) (gebraucht)";"1";"2"
"9047931";"Playstation 1 - Rascal Racers (mit OVP) (gebraucht)";"1";"2"
"5814093";"PC - Fable the Lost Chapters";"0";"0"
"9064296";"NES - Super Mario Bros 3 (mit OVP) (PAL-B) (gebraucht)";"1";"2"
"9028118";"PC - Panzer Simulator 2010";"0";"0"
"5830545";"GameBoy Micro - ZigarettenanzÃ¼nder Adapter (NEU & OVP)";"0";"0"
"5814993";"GameBoy Color - Link-Kabel fÃ¼r GameBoy Color/Pocket & Extra Port -violett- (Intec) (NEU & OVP)";"0";"0"
"9008172";"GameBoy Advance/DS - Princess Natasha - Student-Secret Agent-Princess (Modul) (gebraucht)";"1";"2"
"9067814";"Playstation 2 - Power Volleyball (mit OVP) (gebraucht)";"1";"2"
"5822598";"PS3 - Monopoly ";"0";"0"
"4001051";"PC - Warhammer 40.000 Dawn Of War (gebraucht)";"1";"0"
"2073235";"PS3 - PS3 Xploder Cheat System 2.0 (NEU & OVP)";"0";"0"
"2083033";"PC - 3 Musketiere Constances Mission Wimmelbild (NEU & OVP)";"0";"0"
"9072554";"Mega Drive - Thunder Force III (mit OVP) (gebraucht) Japan";"1";"2"
"9005650";"GameBoy Color - Oddworld Adventures 2 (Modul) (gebraucht)";"1";"2"
"5836084";"PS3 - Socom: Confrontation (mit OVP) (gebraucht)";"1";"2"
"5829327";"Nintendo DS - Style and Strap for DS Lite *SUMMER* (NEU & OVP)";"0";"0"
"9053300";"Nintendo DS - Konsole #silber (inkl. Netzteil) (sehr guter Zustand) (gebraucht)";"1";"2"
"9072001";"Wii - Superstars Tennis (mit OVP) (gebraucht)";"1";"0"
"5810632";"GameBoy Color - Link Kabel (NEU & OVP)";"0";"0"
"9040751";"Nintendo DS - Humans";"0";"0"
"9058027";"Playstation 2 - Knights of the Temple - Infernal Crusade (mit OVP) (gebraucht)";"1";"2"
"2082084";"PC - Bioshock Infinite (NEU & OVP) USK18 (Vorbestellung: Erscheint am 26.02.13)";"0";"0"
"9064369";"Master System - Super Kick Off (mit OVP) (gebraucht)";"1";"2"
"9046826";"Playstation 1 - Actura Golf 2 (mit OVP) (gebraucht)";"1";"2"
"5806563";"Mega Drive - Forgotten Worlds (mit OVP) (JAP-Import) (gebraucht)";"1";"2"
"5823333";"PSP - Final Fantasy 1 (NEU & OVP)";"0";"0"
"8814";"Mega Drive - Wimbledon Championship Tennis (mit OVP) (gebraucht)";"1";"2"
"2027649";"DVD - Stander *RESTPOSTEN! Min: 113DD5.1WS16:9  Warner (NEU & OVP)";"0";"0"
"5817019";"Wii - Motion XS Controller / Nunchuk #weiÃŸ [Snakebyte] (NEU & OVP)";"0";"0"
"9025832";"PC - GCSE French (Letts) ";"0";"0"
"9047960";"Playstation 1 - V3 Racing Wheel (mit OVP) (gebraucht)";"1";"2"
"9052444";"N64 - NBA Jam 99 (boxed) (used)";"1";"2"
"9069260";"Playstation 2 - Konsole #silber (ohne ZubehÃ¶r) (2. Wahl/Starke Gebrauchsspuren) (gebraucht) BUNDLEARTIKEL";"1";"2"
"9074298";"Nintendo 3DS - Pirates of the Caribbean (mit OVP) (US-Import) (gebraucht)";"1";"2"
"9055518";"Playstation 1 - 2x Doubleshock Controller / Gamepad Vibration [EAXUS] (NEU & OVP)";"0";"0"
"9072789";"Playstation 2 - This is Football 2003 + This is Football 2004 (mit OVP) (gebraucht)";"1";"2"
"9055891";"GameBoy - Double Dribble - 5ON5 (Modul) (gebraucht)";"1";"2"
"9061214";"Playstation 1 - South Park Rally (nur CD) (gebraucht)";"1";"2"
"2073713";"PC - Mass Effect 3 N7 - Collector's Edition (NEU & OVP) USK18 (Vorbestellung: Erscheint am 08.03.12)";"0";"0"
"9003496";"Nintendo DS - Donkey Xote";"0";"0"
"9041130";"Nintendo DS - IL2 Sturmovik: Birds of Prey";"0";"0"
"9074368";"Nintendo DS - Disney's Kim Possible - Auf der Jagd nach Gemini (mit OVP) (gebraucht)";"1";"2"
"9075343";"Playstation 1 - Link-Kabel (nur f. PS1 / nicht f. PSone) [verschiedene Hersteller] (gebraucht)";"1";"2"
"9029787";"Xbox 360 - Colin McRae DIRT & Race Driver GRID DOUBLE PACK (Dutch & French) ";"0";"0"
"2081884";"Nintendo 3DS - 3DS KopfhÃ¶rer In-Ear OhrhÃ¶rer (NEU & OVP)";"0";"0"
"4555749";"GameBoy Color - Sylvester & Tweety - Breakfast on the Run (Modul mit Anl.) (gebraucht)";"1";"2"
"9075339";"N64 - 2 m. extension cable NEW";"0";"0"
"9047549";"PSP - Ys The Oath in Felghana (NEU & OVP)";"0";"0"
"2081812";"PC - SW Empire (AT-Import) War Gold Star Wars (NEU & OVP)";"0";"0"
"2071365";"Nintendo 3DS - Dual Pen Sports (NEU & OVP)";"0";"0"
"5828708";"Xbox - Wireless Light Gun 2.4 GHz (NEU & OVP)";"0";"0"
"2083260";"PC - Peggle Nights (NEU & OVP)";"0";"0"
"9005470";"GameBoy - KÃ¶nig der LÃ¶wen (Modul) (gebraucht)";"1";"2"
"9027506";"PSP - Need Speed Pro Street (NEU & OVP)";"0";"0"
"9071122";"Wii - Brothers in Arms: Road to Hill 30 (mit OVP) (gebraucht)";"1";"0"
"2084408";"Wii - Mario Power Tennis SELECTS (NEU & OVP)";"0";"0"
"5000613";"Xbox 360 - Monster GL: Component Video YUV XBOX 360 (NEU & OVP)";"0";"2"
"9047680";"Playstation 1 - Namco GunCon AV Adapter NPC-103G (gebraucht)";"1";"2"
"1001794";"GameBoy Color - Hands of Time (mit OVP) (gebraucht)";"1";"2"
"2083350";"PC - McAfee Internet Security 2012 3 User (NEU & OVP)";"0";"0"
"9006903";"GameBoy Advance/DS - International Karate (Modul) (gebraucht)";"1";"2"
"9050669";"GameBoy Pocket - Tragetasche #Schwarz (GBT058) (gebraucht)";"1";"2"
"9068381";"GameBoy Advance/DS - Digimon Battle Spirit (mit OVP) (gebraucht)";"1";"2"
"9054314";"PS3 - FIFA Football 2009 (mit OVP) (gebraucht)";"1";"2"
"9005528";"GameBoy - Toy Story (Modul) (gebraucht)";"1";"2"
"4555702";"GameBoy Advance/DS - SSX Tricky (Modul mit Anl.) (gebraucht)";"1";"2"
"9046656";"Atari 2600 - Ms. Pac Man (mit OVP) (gebraucht)";"1";"2"
"4839775";"PS3 - Singstar Motown Solus (mit OVP) (gebraucht)";"1";"2"
"1001884";"GameBoy - Brainbender (mit OVP) (gebraucht) NEUWERTIG";"1";"2"
"5803170";;"1";"2"
"5834890";"PC - Leisure Suit Larry: Box Office Bust (NEU & OVP)";"0";"0"
"4000987";"Atari 2600 - Quickshot Joystick QS-131 (gebraucht)";"1";"2"
"9002278";"PC - Guild Wars Factions (Collectors Edition)";"0";"0"
"2086736";NULL;"0";"0"
"5803310";"N64 - Wipeout 64 (Modul) (gebraucht)";"1";"2"
"9058526";"Playstation 2 - Shaun Palmer's Pro Snowboarder (mit OVP) (gebraucht)";"1";"2"
"5820854";"Wii - GehÃ¤use - Chrome fÃ¼r Nintendo";"0";"0"
"9033303";"Nintendo DS - Dreamer Series: Top Model ";"0";"0"
"9020375";"PC - Flugrettung - Die Simulation ";"0";"0"
"9062447";"PC - C&C Red Alert (NEU & OVP)";"0";"0"
"9029506";"Nintendo DS - Army Men: Soldiers of Misfortune ";"0";"0"
"4000261";"Saturn - Controller [verschiedene Hersteller] (gebraucht)";"1";"2"
"9067934";"Wii - LEGO Rock Band (mit OVP) (gebraucht)";"1";"2"
"9043184";"Nintendo DS - Worms Open Warfare 2";"0";"0"
"9024457";"PS3 - Tom Clancy's EndWar ";"0";"0"
"9039131";"GameCube/Wii - Black & Bruised (US-Import) (NEU & OVP) [Freeloader benÃ¶tigt]";"0";"0"
"2085970";NULL;"0";"0"
"9057319";"Playstation 2 - Ben 10: Alien Force (mit OVP) (gebraucht)";"1";"2"
"1003083";"PSP - Blade Dancer - Lineage of Light (mit OVP) (gebraucht)";"1";"2"
"8269";"Dreamcast - Wetrix (mit OVP) (gebraucht)";"1";"2"
"5834747";"Wii - Fighting Stick [Hori] (NEU & OVP)";"0";"0"
"9075034";"(unbekannt)";"0";"0"
"9033804";"Nintendo DS - Backyard Baseball 2009 ";"0";"0"
"9055514";"Xbox 360 - Mass Effect 2: Collector's Edition (mit OVP) (gebraucht)";"1";"2"
"2087056";NULL;"0";"0"
"9033968";"Nintendo DS - Let's Ride: Frie Forever ";"0";"0"
"1000746";"GameBoy - Bubble Bobble (Modul mit Anl.) (gebraucht)";"1";"2"
"4000307";"Master System - Taito Chase H.Q. (mit OVP) (gebraucht)";"1";"2"
"8006";"NES - Bad Dudes vs. Dragon Ninja (Modul) (US-Import)";"1";"2"
"5804639";"Playstation 1 - Multitap / 4 Spieler Adapter (Yobo) (NEU & OVP) ";"0";"0"
"2065535";"PS3 - RTL Winter Sports 2011 Go forGold (NEU & OVP)";"0";"0"
"1002289";"GameBoy Color - Pure Ride MTV Sports (Modul mit Anl.) (gebraucht)";"1";"2"
"5811246";"GameCube/Wii - Blood Omen 2 - The Legacy of Kain Series (mit OVP) (gebraucht)";"1";"2"
"2082720";"Nintendo DS - Pang: Magical Michael (NEU & OVP)";"0";"0"
"9065837";"GameBoy - Pokemon Trading Card Game (Modul) (gebraucht) ";"1";"2"
"9042408";NULL;"0";"0"
"9021116";"PS3 - Grand Theft Auto IV USK18";"0";"0"
"9000430";"Nintendo DS - NDS Lite - Modding Skin [Carbon Car] (NEU & OVP)";"0";"0"
"9038655";"GameBoy Advance/DS - Backyard Baseball 2007 (Modul) (gebraucht)";"1";"0"
"9054577";"Dreamcast - Quake III (3) Arena (nur CD) (gebraucht) USK18#1";"1";"2"
"9069561";"Wii - 2 Original Nintendo Remotes + Ladestation mit 2 Akkus (gebraucht)";"1";"2"
"5825965";"GameCube - Original GameBoy Advance Linkkabel (NEU & OVP)";"0";"0"
"9060869";"GameCube/Wii - Pokemon Colosseum (nur CD) (ohne Memory Card) (gebraucht)";"1";"2"
"9043392";"Specials - Multi Netzteil PowerPlug USB Charge white Netzteil mit USB Buchse (ohne Kabel)";"0";"0"
"9057389";"Playstation 2 - BUZZ Junior: Jungle Party inkl. 4 Buzzer (mit OVP) (gebraucht)";"1";"2"
"5813587";"PC - Speedball Tournament 2";"0";"0"
"9029601";"PSP - Transit Pack";"0";"0"
"5002072";"Xbox - Die Sims 2 (mit OVP) (gebraucht)";"1";"0"
"5811114";"GameCube/Wii - Need for Speed - Underground 2 (Player's Choice) (mit OVP) (gebraucht)";"1";"2"
"9061523";"Playstation 2 - The X Factor Sing (ohne Mikrofon) (mit OVP) (gebraucht)";"1";"2"
"9071377";"Wii - FIT & FUN - YOUR VIRTUAL PERSONAL COACH (mit OVP) (gebraucht)";"1";"0"
"9058797";"Playstation 2 - Test Drive Off-Road Wide Open (mit OVP) (gebraucht)";"1";"2"
"9071197";"Wii - CTA SchutzhÃ¼llen / HÃ¼llen fÃ¼r Nintendo Wii Remote und Nunchuk in Schwarz - schicke Optik und idealer Halt beim ";"0";"0"
"5834998";"PC - Enemy Engaged 2 PC";"0";"0"
"9003249";"PC - Officers World War II";"0";"0"
"5799198";"Playstation 1 - Rescue Heroes - Helden in Gefahr (mit OVP) (gebraucht)";"1";"2"
"9061226";"Playstation 1 - WWF Attitude (nur CD) (gebraucht)";"1";"2"
"2084074";"PC - FIFA 13 (NEU & OVP) USK18 (Vorbestellung: Erscheint am 27.09.12)";"0";"0"
"9008627";"N64 - Donkey Kong 64 (ohne Expansion Pak) (mit OVP) (gebraucht)";"1";"2"
"2073138";"PS3 - FIFA 12 (NEU & OVP)";"0";"0"
"1000453";"N64 - Konsole #Carmouflage Tarnfarben Air-Brush Custom-Made (inkl. Controller und ZubehÃ¶r) (gebraucht)";"0";"0"
"9029067";"Nintendo DS - Race Driver GRID";"0";"0"
"9058978";"Playstation 2 - World Championship Snooker 2004 (mit OVP) (gebraucht)";"1";"2"
"4001088";"PC - Rome: Total War - Barbarian Invasion (gebraucht)";"1";"2"
"4000004";"Nintendo DS - Big Brain Academy (nur Modul) (gebraucht)";"1";"2"
"4555768";"Nintendo DS - Action Replay Media Edition [Datel] (nur Modul) (gebraucht)";"1";"2"
"5833610";"GameBoy Advance - Xploder (nur Modul) (gebraucht)";"1";"2"
"2044082";"Nintendo DS - Di-Gata Defenders (NEU & OVP)";"0";"0"
"9040979";"PSP - Super Collapse 3 (NEU & OVP)";"0";"0"
"2086533";NULL;"0";"0"
"4166702";"Atari 2600 - Home Run (Modul) (gebraucht)";"1";"2"
"9075149";"Playstation 2 - R-Type Final (NEU & OVP)";"0";"2"
"9049922";"Playstation 1 - Shanghai - True Valor (mit OVP) (gebraucht)";"1";"2"
"9072086";"Wii - Trauma Center - New Blood (mit OVP) (gebraucht)";"1";"0"
"9002565";"GameBoy / Pocket / Color - Link Kabel [verschiedene Hersteller] (gebraucht)";"1";"2"
"9070724";"SNES - Controller mit Turbo-Buttons #transparent (NEU, Bulk)";"0";"0"
"5823168";"PS3 - SBK Superbike World Championship (NEU & OVP)";"0";"0"
"5803280";"N64 - Tetrisphere (Modul) (gebraucht)";"1";"2"
"5804609";"Specials - Sega Mega Drive mit 2 Gamepads + 5 Game-Klassiker (NEU & OVP)";"0";"0"
"9028718";"Xbox 360 - Need for Speed Hot Pursuit";"0";"0"
"9025184";"SNES - Konsole + ZubehÃ¶r + Super Mario All-Stars + Super Mario World (mit OVP) (gebraucht)";"1";"2"
"9067791";"N64 - Spielebox/VHS-HÃ¼lle fÃ¼r N64 Module #transparent (gebraucht)";"1";"2"
"5834222";"Atari 2600 - Miniature Golf (gebraucht)";"1";"2"
"5834790";"PC - Grand Theft Auto 3 (Jewelcase) USK18";"0";"0"
"5828631";"Xbox 360 - Star Wars: The Force Unleashed (mit OVP) (gebraucht)";"1";"2"
"7289";"NES - X-Men (Modul) (US-Import) (gebraucht)";"1";"2"
"9054401";"Playstation 2 - Phantasy Star Complete Collection (mit OVP) (JAP-Import) (gebraucht)";"1";"2"
"9054535";"NES - Skate or Die (Modul) (PAL-B) (gebraucht)";"1";"2"
"2087250";NULL;"0";"0"
"9021664";"Nintendo DS - Mario & Luigi: Bowser's Abenteuer (NEU & OVP)";"0";"0"
"5801852";"Mega CD - Mega CD - FIFA International Soccer: Championship Edition (mit OVP) (gebraucht)";"1";"2"
"9061472";"GameCube/Wii - Mario Party 5 (CD mit Anl.) (gebraucht)";"1";"2"
"2079708";"DVD - Quintett m.Paul Newman Min: 113DD2.0WS (NEU & OVP) (Vorbestellung: Erscheint am 08.03.12)";"0";"0"
"9006952";"GameBoy Advance/DS - Turok Evolution (Modul) (gebraucht)";"1";"2"
"9052051";"Master System - Cyborg Hunter (nur Modul) (gebraucht)";"1";"2"
"9032224";"Nintendo DS - Imagine: Sweet 16 ";"0";"0"
"5002279";"Xbox - Sid Meiers Pirates! (mit OVP) (gebraucht)";"1";"2"
"9058826";"Playstation 2 - The Snow Queen Quest (mit OVP) (gebraucht)";"1";"2"
"2065080";"PS3 - Harry P. HeiligtÃ¼mer des Todes 1 Harry Potter (VL-Abo) (NEU & OVP)";"0";"0"
"9003863";"Nintendo DS - STYLE BOUTIQUE (NEU & OVP)";"0";"0"
"5812779";"PC - American Conquest (XPL)";"0";"0"
"2075859";"Nintendo 3DS - Puppies World (NEU & OVP)";"0";"0"
"9050819";"GameCube/Wii - Simpsons - Hit & Run (CD mit Anl.) (gebraucht)";"1";"2"
"9054679";"PC - Tetris Worlds (NEU & OVP)";"0";"2"
"5820656";"GameBoy Color - Lupe Light Master #schwarz [BigBen] (NEU & BULK)";"0";"0"
"5822533";"PS3 - Die Simpsons - Das Spiel ";"0";"0"
"9063201";"Mega Drive - Ultimate Mortal Kombat (Modul) (US-Import) (gebraucht) USK18#1";"1";"2"
"2072841";"PC - Agrar Simulator 2011 GOLD (NEU & OVP)";"0";"0"
"9062741";"Amiga - Where in the World is Carmen Sandiego (NEU & OVP)";"0";"0"
"5799317";NULL;"0";"0"
"1000330";"PS3 - Conflict: Denied Ops (mit OVP) (gebraucht) USK18";"1";"2"
"1000898";"GameBoy Color - Pokemon - Silberne Edition (Englisch) (mit OVP) (gebraucht) NEUWERTIG";"1";"2"
"9055967";"GameBoy Color - Ultimate Paintball (Modul) (gebraucht)";"1";"2"
"5821917";"PC - Galactic Civilizations 2 - Endless Universe  CD-Rom (NEU & OVP)";"0";"0"
"9072162";"Wii - Wo die wilden Kerle wohnen - Das Videogame (mit OVP) (gebraucht)";"1";"0"
"9000731";"PSP - Memory Stick Pro Duo Adapter + SD Card 1GB [Sony] (NEU & BULK)";"0";"0"
"5814549";"PS3 - Dynasty Warriors 6";"0";"0"
"9062227";"Nokia N-Gage - Virtua Tennis (NEU & OVP)";"0";"0"
"9047640";"Playstation 1 - Doom (mit OVP) (gebraucht) USK18";"1";"2"
"9049588";"Playstation 1 - Speedball 2100 (mit OVP) (gebraucht)";"1";"2"
"9067366";"Playstation 1 - Championship Motocross 2001 Featuring Ricky Carmichael (CD mit Anl.) (gebraucht)";"1";"2"
"9039865";"GameCube/Wii - Bionicle: The Game (US-Import) (NEU & OVP) [Freeloader benÃ¶tigt]";"0";"0"
"2087404";NULL;"0";"0"
"9033228";"Nintendo DS - Looney Tunes: Duck Amuck ";"0";"0"
"9057188";"Playstation 2 - 2 Spiele Box- Lassie + Mr. Bean (mit OVP) (gebraucht)";"1";"2"
"9043319";"PS3 - Bioshock 2 (NEU & OVP) USK18";"0";"0"
"9005284";"GameBoy Color - Earthworm Jim Menace 2 Galaxy (Modul) (gebraucht)";"1";"2"
"9020363";"PC - RTL Alarm fÃ¼r Cobra 11 - Burning Wheels ";"0";"0"
"9055095";"Nintendo DS - Solitaire Mahjong - Ancient China Adventure (gebraucht)";"1";"2"
"2083883";"PC - Binary Domain (OR) (NEU & OVP)";"0";"0"
"9055127";"PS3 - Tiger Woods PGA Tour Golf 2009 (mit OVP) (gebraucht)";"1";"2"
"2081172";"DVD - Unsere kleine Farm StaFinal Fantasyel 10 3DVD Min: 274DDVB (NEU & OVP) (Vorbestellung: Erscheint am 01.03.12)";"0";"0"
"9066833";NULL;"0";"0"
"2088218";"Wii - Inazuma Eleven Strikers (NEU & OVP) (Vorbestellung: Erscheint am 28.09.12)";"0";"0"
"9069897";"GameCube/Wii - WWE Wrestlemania X8 (CD mit Anl.) (gebraucht)";"1";"2"
"2083583";"PC - Farm Frenzy 4 Helden der Wikinger (NEU & OVP)";"0";"0"
"2080895";"Wii - Donkey Kong Country Returns (NEU & OVP)";"0";"0"
"5833570";"Dreamcast - VGA Box #schwarz [verschiedene Hersteller] (gebraucht)";"1";"2"
"9038228";"N64 - Console Limited Gold Edition (boxed) (used)";"1";"2"
"7673";"NES - Isolated Warrior (Modul) (US-Import) (gebraucht)";"1";"2"
"9027881";"Nintendo DS - Valentines Day ";"0";"0"
"2075084";"PC - Tidalis BLUEBIRD (NEU & OVP)";"0";"0"
"5835976";"Xbox 360 - Die Simpsons - Das Spiel (mit OVP) (gebraucht)";"1";"2"
"2085457";"PC - UK Truck Simulator (NEU & OVP)";"0";"0"
"5823280";"PS3 - Tiger Woods PGA 2009 ";"0";"0"
"1001873";"GameBoy Color - Batman - Chaos in Gotham (mit OVP) (gebraucht) NEUWERTIG";"1";"2"
"5828024";;"0";"0"
"2084025";"PS3 - Uncharted 1 Platinum Drakes Schicksal (NEU & OVP)";"0";"0"
"9006782";"GameBoy Advance/DS - David Beckham Soccer (Modul mit Anleitung) (gebraucht)";"1";"2"
"2069967";"Nintendo 3DS - Ridge Racer 3D (NEU & OVP)";"0";"0"
"9038224";;"1";"2"
"2070550";"PS3 - Move Heroes erfordert Move (NEU & OVP)";"0";"0"
"5801633";"Saturn - Myst (mit OVP) (gebraucht)";"1";"2"
"8630";"Mega Drive - Pac-Panic (mit OVP) (gebraucht)";"1";"2"
"9072913";"Playstation 2 - James Bond 5er Pack (mit OVP) (gebraucht)";"1";"2"
"4001120";"PC - Silent Hill: Home Coming (gebraucht) USK18";"1";"2"
"9050291";"N64 - A-Z Of Cheats (englisch) (gebraucht)";"1";"2"
"9062617";"PC - Power Game II (NEU & OVP)";"0";"0"
"2083556";"PC - Aranjas 3 (NEU & OVP)";"0";"0"
"9065832";"Atari Jaguar - Zool 2 (Modul) (gebraucht)";"1";"2"
"2087035";"Xbox 360 - Zone of the Enders HD Collection (NEU & OVP) USK18 (Vorbestellung: Erscheint am 30.09.12)";"0";"0"
"9058479";"Playstation 2 - Samurai Shodown 5 (mit OVP) (gebraucht)";"1";"2"
"2070023";"Nintendo 3DS - Driver Renegade 3D (NEU & OVP)";"0";"0"
"9056041";"PS3 - UFC 2009: Undisputed Platinum (mit OVP) (gebraucht) USK18";"1";"2"
"9067553";NULL;"0";"0"
"2083426";"Nintendo DS - Joan Jade + Tore von Xibalba (NEU & OVP)";"0";"0"
"5814609";"PSP - Gangs of London (NEU & OVP)";"0";"0"
"9068421";"GameBoy Advance/DS - Spyro 4 Orange - The Cortex Conspiracy (mit OVP) (gebraucht)";"1";"2"
"9031411";"GameCube/Wii - GameCube Controller #weiÃŸ [BigBen] (NEU & OVP)";"0";"0"
"9060410";"Wii - Gewehr #weiÃŸ (gebraucht)";"1";"2"
"2083519";"PC - Wild West Story 3 gewinnt (NEU & OVP)";"0";"0"
"5825868";"N64 - WCW Goldberg Speicherkarte (Limited Edition)  (NEU & OVP)";"0";"0"
"9053078";"Playstation 2 - Medal of Honor Frontline (mit OVP) (gebraucht) USK18";"1";"2"
"9072784";"Playstation 2 - Gauntlet - Seven Sorrows + Gauntlet: Dark Legacy (mit OVP) (gebraucht)";"1";"2"
"3678774";"Playstation 1 - Starsweep (NEU & OVP)";"0";"0"
"2065641";"PS3 - Brink UNCUT Wendecover (NEU & OVP)";"0";"0"
"9007565";"GameBoy Advance/DS - Magical Quest 3 - Starring Mickey & Donald (Modul) (gebraucht)";"1";"2"
"2083242";"PC - FlugSimulator 60 Heli- & Flugzeuge (NEU & OVP)";"0";"0"
"5804790";"NeoGeoPocket Color - Schutztasche (NEUWARE, BULK)";"0";"0"
"5821351";"Nintendo DS - High School Musical 3  DS Lite ZubehÃ¶r Pack (NEU & OVP)";"0";"0"
"5812769";"PC - Airport Inc. P4L";"0";"0"
"2081049";"Nintendo DS - Bejeweled 3 (NEU & OVP)";"0";"0"
"9072097";"Wii - Twin Strike: Operation Thunderstorm (mit OVP) (gebraucht)";"1";"0"
"1001964";"NES - Captain Planet and the Planeteers (PAL-B) (Modul) (gebraucht)";"1";"2"
"9074496";"Playstation 2 - Disney's Think Fast (Englisch!) (NEU & OVP)";"0";"0"
"5821942";"PC - King's Bounty: The Legend  Special Edition  CD-Rom (NEU & OVP)";"0";"0"
"5825892";"NES - Controller Nintendo Turbo Joystick (Neuware) (US-Import / nur mit US-Konsolen kompatibel)";"0";"1"
"9062570";"PC - Extasy (NEU & OVP)";"0";"0"
"1000791";"Wii - Guitar Hero 3 - Legends of Rock (Spiel mit Gitarre) (gebraucht)";"1";"2"
"5815920";"Playstation 1 - Gauntlet Legends (NEU & OVP)";"0";"2"
"9043294";"PC - A-Train 8";"0";"0"
"2080735";"DVD - Mein liebster Alptraum Min: 99DD5.1WS (NEU & OVP) (Vorbestellung: Erscheint am 07.06.12)";"0";"0"
"9402";"Mega Drive - Super High Impact (mit OVP) (gebraucht)";"1";"2"
"9041857";"GameBoy Advance/DS - Crash Bandicoot Fusion (Modul mit Anleitung) (gebraucht)";"1";"2"
"9027786";"PSP - Cars (NEU & OVP)";"0";"0"
"9053452";"Saturn - BLAM - Machinehead (mit OVP) (gebraucht)";"1";"2"
